Date,MXWO Index
2006-01-02,1259.11
2006-01-03,1281.3
2006-01-04,1295.12
2006-01-05,1295.4
2006-01-06,1308.15
2006-01-09,1309.42
2006-01-10,1304.19
2006-01-11,1311.64
2006-01-12,1307.65
2006-01-13,1306.77
2006-01-16,1307.43
2006-01-17,1295.45
2006-01-18,1285.17
2006-01-19,1296.51
2006-01-20,1281.7
2006-01-23,1286.6
2006-01-24,1289.02
2006-01-25,1291.07
2006-01-26,1301.38
2006-01-27,1311.68
2006-01-30,1311.64
2006-01-31,1313.21
2006-02-01,1314.58
2006-02-02,1304.52
2006-02-03,1296.13
2006-02-06,1297.85
2006-02-07,1289.58
2006-02-08,1288.61
2006-02-09,1293.82
2006-02-10,1291.21
2006-02-13,1286.07
2006-02-14,1293.62
2006-02-15,1295.82
2006-02-16,1303.18
2006-02-17,1301.88
2006-02-20,1302.39
2006-02-21,1302.69
2006-02-22,1308.6
2006-02-23,1311.66
2006-02-24,1313.12
2006-02-27,1319.07
2006-02-28,1309.45
2006-03-01,1316.33
2006-03-02,1314.16
2006-03-03,1311.7
2006-03-06,1308.7
2006-03-07,1298.58
2006-03-08,1295.72
2006-03-09,1299.06
2006-03-10,1303.84
2006-03-13,1312.83
2006-03-14,1325.38
2006-03-15,1330.39
2006-03-16,1334.48
2006-03-17,1338.58
2006-03-20,1340.15
2006-03-21,1332.26
2006-03-22,1337.32
2006-03-23,1330.18
2006-03-24,1335.52
2006-03-27,1333.87
2006-03-28,1328.8
2006-03-29,1332.29
2006-03-30,1342.93
2006-03-31,1335.07
2006-04-03,1343.34
2006-04-04,1350.58
2006-04-05,1356.25
2006-04-06,1358.55
2006-04-07,1346.29
2006-04-10,1347.24
2006-04-11,1337.23
2006-04-12,1333.49
2006-04-13,1334.9
2006-04-14,1334.98
2006-04-17,1339.33
2006-04-18,1353.87
2006-04-19,1363.39
2006-04-20,1363.76
2006-04-21,1370.01
2006-04-24,1365.41
2006-04-25,1364.39
2006-04-26,1369.51
2006-04-27,1374.53
2006-04-28,1373.38
2006-05-01,1375.21
2006-05-02,1385.43
2006-05-03,1377.58
2006-05-04,1383.95
2006-05-05,1399.6
2006-05-08,1402.19
2006-05-09,1406.28
2006-05-10,1402.55
2006-05-11,1391.15
2006-05-12,1373.12
2006-05-15,1363.72
2006-05-16,1360.57
2006-05-17,1336.15
2006-05-18,1325.07
2006-05-19,1321.98
2006-05-22,1308.23
2006-05-23,1314.31
2006-05-24,1306.63
2006-05-25,1319.74
2006-05-26,1332.43
2006-05-29,1334.57
2006-05-30,1319.75
2006-05-31,1322.25
2006-06-01,1332.02
2006-06-02,1342.76
2006-06-05,1326.15
2006-06-06,1306.01
2006-06-07,1298.13
2006-06-08,1276.07
2006-06-09,1283.85
2006-06-12,1269.6
2006-06-13,1243.94
2006-06-14,1250.88
2006-06-15,1277.06
2006-06-16,1278.1
2006-06-19,1269.09
2006-06-20,1270.34
2006-06-21,1280.15
2006-06-22,1279.57
2006-06-23,1277.43
2006-06-26,1281.2
2006-06-27,1274.31
2006-06-28,1273.37
2006-06-29,1299.16
2006-06-30,1319.93
2006-07-03,1327.96
2006-07-04,1330.69
2006-07-05,1313.97
2006-07-06,1320.02
2006-07-07,1319.12
2006-07-10,1319.84
2006-07-11,1318.01
2006-07-12,1305.85
2006-07-13,1289.9
2006-07-14,1274.69
2006-07-17,1266.1
2006-07-18,1260.98
2006-07-19,1285.12
2006-07-20,1288.24
2006-07-21,1279.85
2006-07-24,1295.76
2006-07-25,1303.93
2006-07-26,1303.99
2006-07-27,1313.63
2006-07-28,1328.16
2006-07-31,1327.23
2006-08-01,1318.66
2006-08-02,1330.66
2006-08-03,1327.09
2006-08-04,1335.69
2006-08-07,1324.4
2006-08-08,1324.23
2006-08-09,1326.96
2006-08-10,1322.28
2006-08-11,1318.5
2006-08-14,1323.13
2006-08-15,1338.81
2006-08-16,1351.79
2006-08-17,1354.75
2006-08-18,1354.91
2006-08-21,1354.35
2006-08-22,1354.18
2006-08-23,1348.5
2006-08-24,1348.52
2006-08-25,1345.06
2006-08-28,1350.51
2006-08-29,1353.59
2006-08-30,1358.7
2006-08-31,1358.87
2006-09-01,1365.17
2006-09-04,1373.02
2006-09-05,1370.82
2006-09-06,1355.84
2006-09-07,1343.01
2006-09-08,1344.48
2006-09-11,1337.72
2006-09-12,1349.31
2006-09-13,1353.52
2006-09-14,1356.58
2006-09-15,1355.1
2006-09-18,1357.59
2006-09-19,1354.82
2006-09-20,1359.43
2006-09-21,1360.11
2006-09-22,1354.46
2006-09-25,1357.27
2006-09-26,1364.75
2006-09-27,1373.84
2006-09-28,1375.82
2006-09-29,1373.37
2006-10-02,1375.57
2006-10-03,1373.27
2006-10-04,1381.24
2006-10-05,1390.59
2006-10-06,1383.81
2006-10-09,1385.52
2006-10-10,1387.73
2006-10-11,1385.17
2006-10-12,1394.94
2006-10-13,1398.12
2006-10-16,1405.17
2006-10-17,1397.96
2006-10-18,1401.88
2006-10-19,1406.38
2006-10-20,1409.58
2006-10-23,1414.45
2006-10-24,1414.91
2006-10-25,1421.22
2006-10-26,1430.04
2006-10-27,1424.88
2006-10-30,1420.79
2006-10-31,1422.93
2006-11-01,1419.3
2006-11-02,1416.78
2006-11-03,1413.91
2006-11-06,1427.17
2006-11-07,1436.01
2006-11-08,1433.31
2006-11-09,1428.56
2006-11-10,1431.87
2006-11-13,1430.22
2006-11-14,1436.75
2006-11-15,1440.88
2006-11-16,1442.01
2006-11-17,1439.75
2006-11-20,1435.6
2006-11-21,1439.38
2006-11-22,1449.08
2006-11-23,1449.63
2006-11-24,1447.92
2006-11-27,1432.77
2006-11-28,1433.7
2006-11-29,1450.33
2006-11-30,1455.17
2006-12-01,1452.99
2006-12-04,1462.03
2006-12-05,1467.55
2006-12-06,1469.25
2006-12-07,1468.72
2006-12-08,1469.49
2006-12-11,1469.07
2006-12-12,1471.44
2006-12-13,1474.73
2006-12-14,1483.74
2006-12-15,1483.77
2006-12-18,1479.97
2006-12-19,1479.93
2006-12-20,1483.75
2006-12-21,1479.41
2006-12-22,1472.99
2006-12-25,1472.42
2006-12-26,1474.82
2006-12-27,1486.32
2006-12-28,1486.64
2006-12-29,1483.58
2007-01-01,1483.58
2007-01-02,1494.32
2007-01-03,1488.63
2007-01-04,1484.35
2007-01-05,1469.8
2007-01-08,1471.38
2007-01-09,1472.73
2007-01-10,1465.34
2007-01-11,1475.49
2007-01-12,1487.56
2007-01-15,1493.32
2007-01-16,1490.2
2007-01-17,1490.64
2007-01-18,1487.81
2007-01-19,1493.56
2007-01-22,1490.11
2007-01-23,1496.53
2007-01-24,1505.98
2007-01-25,1495.45
2007-01-26,1487.3
2007-01-29,1488.97
2007-01-30,1496.76
2007-01-31,1500.23
2007-02-01,1514.09
2007-02-02,1515.72
2007-02-05,1512.41
2007-02-06,1517.53
2007-02-07,1522.24
2007-02-08,1516.79
2007-02-09,1513.76
2007-02-12,1506.23
2007-02-13,1517.24
2007-02-14,1533.83
2007-02-15,1538.96
2007-02-16,1536.74
2007-02-19,1539.38
2007-02-20,1540.35
2007-02-21,1534.37
2007-02-22,1535.93
2007-02-23,1538.93
2007-02-26,1541.71
2007-02-27,1503.42
2007-02-28,1490.44
2007-03-01,1481.53
2007-03-02,1470.04
2007-03-05,1447.57
2007-03-06,1467.82
2007-03-07,1470.37
2007-03-08,1483.5
2007-03-09,1485.23
2007-03-12,1490.44
2007-03-13,1469.55
2007-03-14,1456.19
2007-03-15,1471.29
2007-03-16,1469.67
2007-03-19,1486.49
2007-03-20,1496.91
2007-03-21,1512.18
2007-03-22,1524.84
2007-03-23,1526.85
2007-03-26,1525.06
2007-03-27,1518.37
2007-03-28,1510.35
2007-03-29,1515.94
2007-03-30,1514.18
2007-04-02,1518.17
2007-04-03,1532.39
2007-04-04,1538.17
2007-04-05,1542.41
2007-04-06,1542.02
2007-04-09,1540.71
2007-04-10,1549.78
2007-04-11,1544.24
2007-04-12,1548.97
2007-04-13,1553.66
2007-04-16,1571.64
2007-04-17,1574.45
2007-04-18,1576.04
2007-04-19,1569.6
2007-04-20,1583.14
2007-04-23,1579.77
2007-04-24,1576.66
2007-04-25,1587.76
2007-04-26,1585.76
2007-04-27,1584.09
2007-04-30,1577.86
2007-05-01,1575.91
2007-05-02,1585.85
2007-05-03,1589.89
2007-05-04,1597.45
2007-05-07,1605.4
2007-05-08,1596.11
2007-05-09,1602.48
2007-05-10,1584.5
2007-05-11,1593.84
2007-05-14,1593.21
2007-05-15,1594.41
2007-05-16,1598.2
2007-05-17,1595.41
2007-05-18,1604.62
2007-05-21,1605.41
2007-05-22,1607.11
2007-05-23,1612.6
2007-05-24,1596.96
2007-05-25,1599.4
2007-05-28,1601.21
2007-05-29,1605.75
2007-05-30,1608.61
2007-05-31,1616.87
2007-06-01,1625.22
2007-06-04,1630.06
2007-06-05,1624.57
2007-06-06,1607.75
2007-06-07,1584.77
2007-06-08,1585.93
2007-06-11,1591.33
2007-06-12,1578.06
2007-06-13,1589.47
2007-06-14,1603.09
2007-06-15,1619.22
2007-06-18,1619.4
2007-06-19,1619.85
2007-06-20,1611.23
2007-06-21,1610.33
2007-06-22,1598.1
2007-06-25,1593.49
2007-06-26,1587.83
2007-06-27,1588.19
2007-06-28,1596.36
2007-06-29,1602.36
2007-07-02,1616.87
2007-07-03,1624.39
2007-07-04,1627.41
2007-07-05,1624.26
2007-07-06,1631.37
2007-07-09,1635.76
2007-07-10,1622.9
2007-07-11,1625.1
2007-07-12,1646.21
2007-07-13,1654.8
2007-07-16,1654.05
2007-07-17,1651.86
2007-07-18,1643.92
2007-07-19,1654.91
2007-07-20,1642.2
2007-07-23,1645.82
2007-07-24,1622.69
2007-07-25,1614.79
2007-07-26,1579.15
2007-07-27,1555.57
2007-07-30,1564.22
2007-07-31,1565.81
2007-08-01,1556.33
2007-08-02,1564.86
2007-08-03,1542.18
2007-08-06,1554.46
2007-08-07,1563.85
2007-08-08,1589.53
2007-08-09,1554.91
2007-08-10,1531.42
2007-08-13,1539.5
2007-08-14,1517.38
2007-08-15,1494.53
2007-08-16,1473.37
2007-08-17,1498.24
2007-08-20,1507.46
2007-08-21,1513.31
2007-08-22,1531.75
2007-08-23,1540.08
2007-08-24,1552.63
2007-08-27,1548.48
2007-08-28,1520.88
2007-08-29,1536.98
2007-08-30,1540.42
2007-08-31,1561.59
2007-09-03,1562.64
2007-09-04,1572.91
2007-09-05,1555.99
2007-09-06,1563.25
2007-09-07,1542.64
2007-09-10,1533.72
2007-09-11,1555.39
2007-09-12,1559.47
2007-09-13,1568.87
2007-09-14,1566.52
2007-09-17,1554.12
2007-09-18,1579.56
2007-09-19,1609.85
2007-09-20,1609.96
2007-09-21,1614.11
2007-09-24,1611.84
2007-09-25,1609.75
2007-09-26,1616.57
2007-09-27,1631.3
2007-09-28,1633.58
2007-10-01,1649.1
2007-10-02,1650.31
2007-10-03,1647.82
2007-10-04,1648.63
2007-10-05,1663.74
2007-10-08,1655.18
2007-10-09,1667.34
2007-10-10,1670.27
2007-10-11,1675.17
2007-10-12,1675.29
2007-10-15,1664.8
2007-10-16,1647.85
2007-10-17,1653.1
2007-10-18,1655.65
2007-10-19,1627.42
2007-10-22,1614.69
2007-10-23,1633.44
2007-10-24,1627.85
2007-10-25,1635.48
2007-10-26,1658.95
2007-10-29,1672.61
2007-10-30,1663.89
2007-10-31,1682.35
2007-11-01,1653.25
2007-11-02,1647.07
2007-11-05,1634.74
2007-11-06,1651.59
2007-11-07,1630.32
2007-11-08,1621.03
2007-11-09,1598.08
2007-11-12,1576.25
2007-11-13,1601.81
2007-11-14,1607.88
2007-11-15,1585.16
2007-11-16,1581.1
2007-11-19,1555.75
2007-11-20,1570.74
2007-11-21,1542.57
2007-11-22,1547.2
2007-11-23,1566.9
2007-11-26,1553.55
2007-11-27,1561.93
2007-11-28,1592.2
2007-11-29,1601.57
2007-11-30,1610.94
2007-12-03,1604.06
2007-12-04,1593.08
2007-12-05,1609.85
2007-12-06,1623.89
2007-12-07,1630.05
2007-12-10,1641.14
2007-12-11,1619.77
2007-12-12,1622.88
2007-12-13,1601.35
2007-12-14,1582.12
2007-12-17,1552.77
2007-12-18,1556.84
2007-12-19,1552.42
2007-12-20,1556.93
2007-12-21,1580.55
2007-12-24,1589.45
2007-12-25,1592.4
2007-12-26,1598.19
2007-12-27,1590.15
2007-12-28,1594.79
2007-12-31,1588.8
2008-01-01,1588.8
2008-01-02,1578.13
2008-01-03,1576.46
2008-01-04,1543.31
2008-01-07,1537.14
2008-01-08,1526.91
2008-01-09,1529.69
2008-01-10,1529.88
2008-01-11,1515.93
2008-01-14,1530.29
2008-01-15,1494.11
2008-01-16,1469.56
2008-01-17,1448.79
2008-01-18,1437.8
2008-01-21,1395.29
2008-01-22,1391.49
2008-01-23,1397.17
2008-01-24,1440.02
2008-01-25,1438.96
2008-01-28,1443.39
2008-01-29,1458.25
2008-01-30,1449.37
2008-01-31,1466.35
2008-02-01,1487.56
2008-02-04,1484.32
2008-02-05,1436.18
2008-02-06,1425.07
2008-02-07,1416.49
2008-02-08,1414.58
2008-02-11,1414.45
2008-02-12,1438.12
2008-02-13,1445.47
2008-02-14,1445.96
2008-02-15,1439.5
2008-02-18,1445.87
2008-02-19,1453.42
2008-02-20,1443.24
2008-02-21,1447.35
2008-02-22,1448.93
2008-02-25,1471.83
2008-02-26,1487.42
2008-02-27,1498.2
2008-02-28,1485.42
2008-02-29,1455.56
2008-03-03,1441.75
2008-03-04,1432.95
2008-03-05,1444.99
2008-03-06,1429.81
2008-03-07,1411.27
2008-03-10,1390.81
2008-03-11,1420.86
2008-03-12,1430.93
2008-03-13,1428.62
2008-03-14,1407.99
2008-03-17,1378.56
2008-03-18,1424.58
2008-03-19,1400.35
2008-03-20,1404.41
2008-03-21,1406.98
2008-03-24,1417.09
2008-03-25,1448.57
2008-03-26,1446.74
2008-03-27,1443.66
2008-03-28,1435.62
2008-03-31,1437.4
2008-04-01,1467.76
2008-04-02,1481.23
2008-04-03,1485.48
2008-04-04,1492.57
2008-04-07,1498.54
2008-04-08,1486.77
2008-04-09,1476.89
2008-04-10,1479.62
2008-04-11,1461.42
2008-04-14,1451.21
2008-04-15,1456.9
2008-04-16,1491.39
2008-04-17,1488.12
2008-04-18,1504.56
2008-04-21,1512.64
2008-04-22,1503.29
2008-04-23,1504.51
2008-04-24,1500.74
2008-04-25,1514.52
2008-04-28,1518.06
2008-04-29,1510.02
2008-04-30,1508.99
2008-05-01,1515.93
2008-05-02,1530.19
2008-05-05,1529.74
2008-05-06,1537.27
2008-05-07,1523.27
2008-05-08,1527.52
2008-05-09,1513.69
2008-05-12,1526.61
2008-05-13,1526.12
2008-05-14,1530.81
2008-05-15,1545.57
2008-05-16,1555.61
2008-05-19,1560.68
2008-05-20,1547.88
2008-05-21,1532.58
2008-05-22,1534.08
2008-05-23,1517.41
2008-05-26,1511.71
2008-05-27,1512.95
2008-05-28,1515.15
2008-05-29,1520.35
2008-05-30,1525.73
2008-06-02,1515.99
2008-06-03,1509.23
2008-06-04,1504.56
2008-06-05,1518.64
2008-06-06,1496.48
2008-06-09,1489.01
2008-06-10,1469.13
2008-06-11,1453.19
2008-06-12,1447.36
2008-06-13,1459.96
2008-06-16,1467.6
2008-06-17,1468.74
2008-06-18,1456.85
2008-06-19,1450.15
2008-06-20,1430.44
2008-06-23,1424.48
2008-06-24,1421.08
2008-06-25,1428.39
2008-06-26,1403.36
2008-06-27,1397.59
2008-06-30,1402.13
2008-07-01,1392.58
2008-07-02,1375.41
2008-07-03,1372.84
2008-07-04,1367.04
2008-07-07,1364.98
2008-07-08,1365.94
2008-07-09,1361.74
2008-07-10,1359.91
2008-07-11,1345.47
2008-07-14,1341.64
2008-07-15,1323.97
2008-07-16,1337.53
2008-07-17,1359.96
2008-07-18,1362.52
2008-07-21,1369.16
2008-07-22,1377.58
2008-07-23,1385.42
2008-07-24,1364.28
2008-07-25,1360.69
2008-07-28,1345.8
2008-07-29,1353.23
2008-07-30,1374.93
2008-07-31,1366.7
2008-08-01,1351.91
2008-08-04,1338.71
2008-08-05,1360.74
2008-08-06,1369.23
2008-08-07,1352.24
2008-08-08,1357.83
2008-08-11,1369.69
2008-08-12,1357.05
2008-08-13,1341.67
2008-08-14,1347.22
2008-08-15,1342.97
2008-08-18,1335.28
2008-08-19,1314.42
2008-08-20,1322.53
2008-08-21,1327.63
2008-08-22,1337.53
2008-08-25,1324.17
2008-08-26,1321.83
2008-08-27,1330.45
2008-08-28,1347.31
2008-08-29,1344.87
2008-09-01,1335.6
2008-09-02,1328.56
2008-09-03,1318.19
2008-09-04,1282.03
2008-09-05,1269.13
2008-09-08,1297.56
2008-09-09,1264.91
2008-09-10,1264.27
2008-09-11,1263.08
2008-09-12,1283.14
2008-09-15,1236.9
2008-09-16,1228.09
2008-09-17,1191.37
2008-09-18,1216.77
2008-09-19,1286.44
2008-09-22,1264.89
2008-09-23,1249.66
2008-09-24,1244.03
2008-09-25,1261.19
2008-09-26,1250.37
2008-09-29,1163.53
2008-09-30,1182.44
2008-10-01,1184.29
2008-10-02,1141.42
2008-10-03,1138.67
2008-10-06,1072.99
2008-10-07,1039.72
2008-10-08,1003.69
2008-10-09,958.04
2008-10-10,910.33
2008-10-13,997.02
2008-10-14,1022.59
2008-10-15,950.36
2008-10-16,937.09
2008-10-17,950.77
2008-10-20,989.59
2008-10-21,972.12
2008-10-22,909.84
2008-10-23,910.68
2008-10-24,871.64
2008-10-27,834.03
2008-10-28,892.19
2008-10-29,924.29
2008-10-30,952.15
2008-10-31,957.25
2008-11-03,961.49
2008-11-04,1007.65
2008-11-05,982.98
2008-11-06,925.09
2008-11-07,939.28
2008-11-10,940.76
2008-11-11,906.28
2008-11-12,869.98
2008-11-13,893.95
2008-11-14,879.42
2008-11-17,858.83
2008-11-18,861.51
2008-11-19,821.63
2008-11-20,771.52
2008-11-21,794.84
2008-11-24,849.29
2008-11-25,863.24
2008-11-26,876.87
2008-11-27,884.74
2008-11-28,892.93
2008-12-01,830.33
2008-12-02,846.74
2008-12-03,860.19
2008-12-04,844.58
2008-12-05,848.4
2008-12-08,894.89
2008-12-09,887.65
2008-12-10,899.09
2008-12-11,892.29
2008-12-12,885.37
2008-12-15,891.24
2008-12-16,917.07
2008-12-17,928.12
2008-12-18,919.44
2008-12-19,906.92
2008-12-22,892.73
2008-12-23,888.31
2008-12-24,887.96
2008-12-25,889.13
2008-12-26,893.42
2008-12-29,901.08
2008-12-30,915.97
2008-12-31,920.23
2009-01-01,920.23
2009-01-02,945.97
2009-01-05,945.27
2009-01-06,949.69
2009-01-07,939.6
2009-01-08,938.56
2009-01-09,922.63
2009-01-12,902.58
2009-01-13,889.42
2009-01-14,862.25
2009-01-15,853.35
2009-01-16,865.83
2009-01-19,859.62
2009-01-20,822.61
2009-01-21,838.43
2009-01-22,830.42
2009-01-23,825.38
2009-01-26,841.92
2009-01-27,854.46
2009-01-28,878.83
2009-01-29,857.93
2009-01-30,838.83
2009-02-02,828.89
2009-02-03,843.77
2009-02-04,847.95
2009-02-05,852.94
2009-02-06,870.74
2009-02-09,876.94
2009-02-10,846.42
2009-02-11,845.04
2009-02-12,837.68
2009-02-13,837.02
2009-02-16,831.04
2009-02-17,796.67
2009-02-18,791.38
2009-02-19,790.18
2009-02-20,772.84
2009-02-23,757.29
2009-02-24,767.79
2009-02-25,763.81
2009-02-26,763.75
2009-02-27,750.86
2009-03-02,713.85
2009-03-03,705.35
2009-03-04,722.38
2009-03-05,700.46
2009-03-06,697.5
2009-03-09,688.64
2009-03-10,725.26
2009-03-11,730.95
2009-03-12,745.53
2009-03-13,756.41
2009-03-16,765.19
2009-03-17,778.58
2009-03-18,788.83
2009-03-19,803.11
2009-03-20,789.93
2009-03-23,830.16
2009-03-24,824.07
2009-03-25,829.44
2009-03-26,841.53
2009-03-27,824.69
2009-03-30,792.65
2009-03-31,805.22
2009-04-01,817.56
2009-04-02,852.76
2009-04-03,854.9
2009-04-06,848.54
2009-04-07,832.79
2009-04-08,835.52
2009-04-09,861.37
2009-04-10,861.96
2009-04-13,866.41
2009-04-14,861.86
2009-04-15,863.48
2009-04-16,875.59
2009-04-17,881.27
2009-04-20,849.12
2009-04-21,856.38
2009-04-22,857.49
2009-04-23,864
2009-04-24,882.26
2009-04-27,876.43
2009-04-28,866.31
2009-04-29,886.03
2009-04-30,893.02
2009-05-01,896.22
2009-05-04,921.53
2009-05-05,922.55
2009-05-06,934.77
2009-05-07,933.92
2009-05-08,953.57
2009-05-11,943.52
2009-05-12,941.64
2009-05-13,919.73
2009-05-14,920.98
2009-05-15,920.85
2009-05-18,936.28
2009-05-19,947.68
2009-05-20,953.47
2009-05-21,937.59
2009-05-22,941.25
2009-05-25,942.67
2009-05-26,958.27
2009-05-27,952.14
2009-05-28,954.96
2009-05-29,970
2009-06-01,994.5
2009-06-02,1000.08
2009-06-03,982.99
2009-06-04,986.03
2009-06-05,982.29
2009-06-08,975.19
2009-06-09,982.64
2009-06-10,987.53
2009-06-11,996.86
2009-06-12,994.39
2009-06-15,968.5
2009-06-16,960.02
2009-06-17,952.44
2009-06-18,958.48
2009-06-19,964.8
2009-06-22,939.17
2009-06-23,938.31
2009-06-24,951.09
2009-06-25,957.56
2009-06-26,963.77
2009-06-29,970.77
2009-06-30,964.05
2009-07-01,972.85
2009-07-02,947.71
2009-07-03,946.8
2009-07-06,940.86
2009-07-07,929.9
2009-07-08,921.14
2009-07-09,926.6
2009-07-10,921.4
2009-07-13,934.78
2009-07-14,945.72
2009-07-15,972.24
2009-07-16,980.58
2009-07-17,982.5
2009-07-20,995.67
2009-07-21,1004.78
2009-07-22,1005.29
2009-07-23,1024.71
2009-07-24,1027.49
2009-07-27,1032.26
2009-07-28,1028.21
2009-07-29,1023.42
2009-07-30,1038.79
2009-07-31,1044.75
2009-08-03,1065.59
2009-08-04,1066.8
2009-08-05,1061.64
2009-08-06,1059.24
2009-08-07,1063.21
2009-08-10,1060.15
2009-08-11,1049.34
2009-08-12,1058.58
2009-08-13,1071.06
2009-08-14,1063.98
2009-08-17,1034.28
2009-08-18,1045.12
2009-08-19,1050.65
2009-08-20,1063.12
2009-08-21,1080.57
2009-08-24,1087.77
2009-08-25,1090.66
2009-08-26,1086.61
2009-08-27,1085.78
2009-08-28,1094.09
2009-08-31,1085.6
2009-09-01,1066.63
2009-09-02,1058.95
2009-09-03,1064.26
2009-09-04,1075.41
2009-09-07,1085.24
2009-09-08,1098.55
2009-09-09,1106.31
2009-09-10,1114.8
2009-09-11,1119.22
2009-09-14,1118.31
2009-09-15,1119.9
2009-09-16,1138.33
2009-09-17,1142.29
2009-09-18,1139.43
2009-09-21,1130.87
2009-09-22,1143.39
2009-09-23,1137.89
2009-09-24,1122.93
2009-09-25,1115.4
2009-09-28,1127.6
2009-09-29,1125.57
2009-09-30,1126.98
2009-10-01,1102.04
2009-10-02,1088.9
2009-10-05,1099.44
2009-10-06,1121.63
2009-10-07,1122.97
2009-10-08,1137.59
2009-10-09,1139.84
2009-10-12,1145.93
2009-10-13,1142.15
2009-10-14,1162.57
2009-10-15,1166.65
2009-10-16,1156.2
2009-10-19,1170.64
2009-10-20,1166.03
2009-10-21,1163.52
2009-10-22,1163.5
2009-10-23,1153.42
2009-10-26,1139.87
2009-10-27,1131.44
2009-10-28,1108.97
2009-10-29,1127.81
2009-10-30,1106.17
2009-11-02,1109.24
2009-11-03,1104.09
2009-11-04,1115.33
2009-11-05,1128.34
2009-11-06,1132.19
2009-11-09,1157.71
2009-11-10,1156.84
2009-11-11,1162.16
2009-11-12,1152.5
2009-11-13,1158.26
2009-11-16,1175.4
2009-11-17,1169.56
2009-11-18,1171.54
2009-11-19,1151.98
2009-11-20,1145.72
2009-11-23,1165.83
2009-11-24,1160.14
2009-11-25,1170.71
2009-11-26,1154.87
2009-11-27,1144.58
2009-11-30,1149.01
2009-12-01,1171.94
2009-12-02,1173.86
2009-12-03,1170.57
2009-12-04,1168.9
2009-12-07,1165.33
2009-12-08,1151.38
2009-12-09,1148.94
2009-12-10,1154.07
2009-12-11,1155.54
2009-12-14,1164.87
2009-12-15,1157.84
2009-12-16,1165.71
2009-12-17,1145.38
2009-12-18,1144.11
2009-12-21,1155.78
2009-12-22,1159.32
2009-12-23,1166.32
2009-12-24,1172.16
2009-12-25,1171.56
2009-12-28,1176.35
2009-12-29,1177.97
2009-12-30,1171.29
2009-12-31,1168.47
2010-01-01,1168.47
2010-01-04,1189.39
2010-01-05,1192.89
2010-01-06,1193.52
2010-01-07,1192.91
2010-01-08,1198.26
2010-01-11,1207.22
2010-01-12,1199.34
2010-01-13,1201.61
2010-01-14,1207.98
2010-01-15,1195.66
2010-01-18,1198.22
2010-01-19,1203.33
2010-01-20,1184.49
2010-01-21,1166.93
2010-01-22,1149.89
2010-01-25,1148.99
2010-01-26,1143.44
2010-01-27,1140.28
2010-01-28,1128.32
2010-01-29,1119.54
2010-02-01,1129.29
2010-02-02,1144.96
2010-02-03,1138.9
2010-02-04,1106.37
2010-02-05,1095.48
2010-02-08,1092.63
2010-02-09,1101.18
2010-02-10,1101.44
2010-02-11,1108.27
2010-02-12,1107.32
2010-02-15,1107.42
2010-02-16,1124.86
2010-02-17,1133.79
2010-02-18,1138.94
2010-02-19,1134.45
2010-02-22,1139.82
2010-02-23,1128.52
2010-02-24,1133.2
2010-02-25,1124.02
2010-02-26,1133.35
2010-03-01,1140.58
2010-03-02,1149.39
2010-03-03,1157.37
2010-03-04,1155.6
2010-03-05,1170.46
2010-03-08,1174.7
2010-03-09,1174.11
2010-03-10,1180.31
2010-03-11,1182.69
2010-03-12,1187.37
2010-03-15,1181.99
2010-03-16,1193.73
2010-03-17,1202.51
2010-03-18,1196.71
2010-03-19,1190.78
2010-03-22,1193.45
2010-03-23,1200.86
2010-03-24,1190.33
2010-03-25,1191.75
2010-03-26,1193.41
2010-03-29,1200.62
2010-03-30,1201.1
2010-03-31,1200.53
2010-04-01,1212.14
2010-04-02,1212.76
2010-04-05,1217.36
2010-04-06,1218.12
2010-04-07,1213.33
2010-04-08,1211.27
2010-04-09,1223.32
2010-04-12,1229.35
2010-04-13,1226.01
2010-04-14,1239.31
2010-04-15,1241.7
2010-04-16,1222.25
2010-04-19,1217.51
2010-04-20,1228.05
2010-04-21,1225.37
2010-04-22,1218.73
2010-04-23,1225.38
2010-04-26,1228.59
2010-04-27,1202.48
2010-04-28,1194.23
2010-04-29,1208.26
2010-04-30,1198.56
2010-05-03,1202.32
2010-05-04,1171.4
2010-05-05,1157.86
2010-05-06,1125.36
2010-05-07,1099.58
2010-05-10,1153.48
2010-05-11,1144.89
2010-05-12,1158.71
2010-05-13,1152.64
2010-05-14,1123.78
2010-05-17,1116.02
2010-05-18,1111.91
2010-05-19,1095.69
2010-05-20,1063.61
2010-05-21,1073.61
2010-05-24,1064.01
2010-05-25,1048.53
2010-05-26,1053.25
2010-05-27,1084.67
2010-05-28,1080.3
2010-05-31,1079.8
2010-06-01,1069.54
2010-06-02,1079.22
2010-06-03,1091
2010-06-04,1060.27
2010-06-07,1041.4
2010-06-08,1045.48
2010-06-09,1050.35
2010-06-10,1075.33
2010-06-11,1080.68
2010-06-14,1091.22
2010-06-15,1108.34
2010-06-16,1111.11
2010-06-17,1112.76
2010-06-18,1115.35
2010-06-21,1120.55
2010-06-22,1105.21
2010-06-23,1095.86
2010-06-24,1082.39
2010-06-25,1079.52
2010-06-28,1082.59
2010-06-29,1048.09
2010-06-30,1041.32
2010-07-01,1036.08
2010-07-02,1036.62
2010-07-05,1033.74
2010-07-06,1051.6
2010-07-07,1071.75
2010-07-08,1084.87
2010-07-09,1091.53
2010-07-12,1091.47
2010-07-13,1109.01
2010-07-14,1113.08
